FIPS,Date,Province_State,Lat,Long_,Confirmed,Deaths,Testing_Rate,Mortality_Rate
24.0,09-15-2020,MD,39.0639,-76.8021,117245,3849,24360.899022111666,3.28286920550983
25.0,09-15-2020,MA,42.2302,-71.5301,125393,8389,44625.47205275066,7.356870000717743
26.0,09-15-2020,MI,43.3266,-84.5361,124976,6932,31918.1600377376,5.546664959672257
27.0,09-15-2020,MN,45.6945,-93.9002,85351,1979,22126.74514932889,2.318660589799768
28.0,09-15-2020,MS,32.7416,-89.6787,90523,2734,21044.34287396229,3.0202269036598435
29.0,09-15-2020,MO,38.4561,-92.2884,109105,1785,18831.210728663536,1.6360386783373817
30.0,09-15-2020,MT,46.9219,-110.4544,9244,140,27074.659096650565,1.5144958892254434
31.0,09-15-2020,NE,41.1254,-98.2681,38970,436,21023.22777821432,1.1188093405183477
32.0,09-15-2020,NV,38.3135,-117.0554,74040,1482,20990.36542305,2.0016207455429496
33.0,09-15-2020,NH,43.4525,-71.5639,7750,438,27939.466548406243,5.651612903225806
34.0,09-15-2020,NJ,40.2989,-74.521,201675,16043,36165.75416648372,7.954877897607536
35.0,09-15-2020,NM,34.8405,-106.2485,26923,830,39422.33725306165,3.0828659510455743
36.0,09-15-2020,NY,42.1657,-74.9481,448213,32873,48604.61794115741,7.334236177888638
37.0,09-15-2020,NC,35.6301,-79.8064,186887,3111,25290.03390895801,1.6646422704629
38.0,09-15-2020,ND,47.5289,-99.784,16281,172,69443.43111190428,1.0707171314741035
39.0,09-15-2020,OH,40.3888,-82.7649,139485,4207,22752.230710662072,3.0160949206007817
40.0,09-15-2020,OK,35.5653,-96.9289,71314,912,25689.043462790098,1.2788512774490282
41.0,09-15-2020,OR,44.572,-122.0709,29662,519,14653.924604592465,1.7497134380689097
42.0,09-15-2020,PA,40.5908,-77.2098,150877,7865,14384.467913540622,5.212855504815181
44.0,09-15-2020,RI,41.6809,-71.5118,23250,1100,60656.09362625206,4.731182795698925
45.0,09-15-2020,SC,33.8569,-80.945,133470,3098,20873.892004877336,2.3211208511275943
46.0,09-15-2020,SD,44.2998,-99.4388,16994,184,18775.1438689936,1.08273508297046
47.0,09-15-2020,TN,35.7478,-86.6923,174254,2127,36833.57606644669,1.2203098106712564
48.0,09-15-2020,TX,31.0545,-97.5635,717897,14895,18097.542888936536,2.0748101747186576
49.0,09-15-2020,UT,40.15,-111.8624,59000,436,22633.234746057184,0.7389830508474576
50.0,09-15-2020,VT,44.0459,-72.7107,1702,58,24294.0180035225,3.407755581668625
51.0,09-15-2020,VA,37.7693,-78.17,135514,2839,20992.37316442035,2.0949864958602062
53.0,09-15-2020,WA,47.4009,-121.4905,81776,1999,21874.437368982068,2.444482488749756
54.0,09-15-2020,WV,38.4912,-80.9545,12986,283,27377.553292224355,2.1792699830586786
55.0,09-15-2020,WI,44.2685,-89.6165,91304,1220,3.4046311216237056e-06,1.3361955664593008
56.0,09-15-2020,WY,42.756,-107.3025,4440,42,15506.454327276118,0.945945945945946
1.0,09-16-2020,AL,32.3182,-86.9023,140423,2392,34524.803775505105,1.703424652656616
2.0,09-16-2020,AK,61.3707,-152.4044,6479,44,55849.46927393394,0.6791171477079796
4.0,09-16-2020,AZ,33.7298,-111.4312,209907,5371,18251.30720153016,2.5587522093117427
5.0,09-16-2020,AR,34.9697,-92.3731,72219,1157,28039.49494400564,1.6020714770351292
6.0,09-16-2020,CA,36.1162,-119.6816,772861,14576,32902.532464447766,1.8768632768829447
8.0,09-16-2020,CO,39.0598,-105.3111,62686,2002,19864.445947860782,3.193695562007466
9.0,09-16-2020,CT,41.5978,-72.7554,55166,4487,39110.59614555574,8.133633034840301
10.0,09-16-2020,DE,39.3185,-75.5071,19234,634,27306.92447040556,3.2962462306332534
12.0,09-16-2020,FL,27.7663,-81.6868,671201,12939,41984.19042006148,1.9277384866828269
13.0,09-16-2020,GA,33.0406,-83.6431,299056,6419,24997.78901151437,2.146420737253224
15.0,09-16-2020,HI,21.0943,-157.4983,10946,103,18575.6904578945,0.940983007491321
16.0,09-16-2020,ID,44.2405,-114.4788,36093,429,15760.031112466531,1.188596126672762
17.0,09-16-2020,IL,40.3495,-88.9861,268238,8599,38394.11083852905,3.2057352053027537
18.0,09-16-2020,IN,39.8494,-86.2583,107809,3444,18744.07234821089,3.194538489365452
19.0,09-16-2020,IA,42.0115,-93.2105,76652,1248,22031.55555978156,1.628137556749987
20.0,09-16-2020,KS,38.5266,-96.7265,50670,587,15934.636637176767,1.1584764160252614
21.0,09-16-2020,KY,37.6681,-84.6701,58764,1082,23004.79466603756,1.841263358518821
22.0,09-16-2020,LA,31.1695,-91.8678,158826,5296,45499.62850580172,3.3344666490373114
23.0,09-16-2020,ME,44.6939,-69.3819,4941,138,25456.32682939893,2.792956891317547
24.0,09-16-2020,MD,39.0639,-76.8021,117888,3855,24529.21755699937,3.270052931596091
25.0,09-16-2020,MA,42.2302,-71.5301,125699,8391,45436.52719483764,7.354871558246287
26.0,09-16-2020,MI,43.3266,-84.5361,125742,6943,32226.965901284057,5.521623642060727
27.0,09-16-2020,MN,45.6945,-93.9002,85813,1985,22206.980881022027,2.313169333317796
28.0,09-16-2020,MS,32.7416,-89.6787,91234,2756,21260.05788016662,3.0208036477628952
29.0,09-16-2020,MO,38.4561,-92.2884,110436,1794,18971.83966964664,1.6244702814299683
30.0,09-16-2020,MT,46.9219,-110.4544,9431,141,27358.441135577265,1.4950694518078678
31.0,09-16-2020,NE,41.1254,-98.2681,39419,439,21141.40346814116,1.1136761460209543
32.0,09-16-2020,NV,38.3135,-117.0554,74248,1494,21087.66568965988,2.012175412132313
33.0,09-16-2020,NH,43.4525,-71.5639,7781,438,28197.16836886662,5.629096517157178
34.0,09-16-2020,NJ,40.2989,-74.521,202129,16054,36420.88268771553,7.942452592156494
35.0,09-16-2020,NM,34.8405,-106.2485,27041,832,39678.72439764997,3.076809289597278
36.0,09-16-2020,NY,42.1657,-74.9481,448897,32877,48990.59868781865,7.323951819682466
37.0,09-16-2020,NC,35.6301,-79.8064,188024,3149,25585.07349864856,1.674786197506701
38.0,09-16-2020,ND,47.5289,-99.784,16673,177,70102.30138755114,1.0836955856241963
39.0,09-16-2020,OH,40.3888,-82.7649,140518,4218,23008.44376384837,3.0017506653951807
40.0,09-16-2020,OK,35.5653,-96.9289,72284,924,25969.257798452403,1.2782911847711804
41.0,09-16-2020,OR,44.572,-122.0709,29850,521,14730.008058823962,1.745393634840871
42.0,09-16-2020,PA,40.5908,-77.2098,151642,7887,14490.881065434442,5.201065667822899
44.0,09-16-2020,RI,41.6809,-71.5118,23358,1105,61745.05197000834,4.730713245997089
45.0,09-16-2020,SC,33.8569,-80.945,134122,3132,20994.019089038546,2.3351873667258167
46.0,09-16-2020,SD,44.2998,-99.4388,17291,192,19177.445772891024,1.11040425654965
47.0,09-16-2020,TN,35.7478,-86.6923,175308,2151,37240.75561700434,1.2266614961734548
48.0,09-16-2020,TX,31.0545,-97.5635,721938,15033,18277.14770935913,2.0823117774656548
49.0,09-16-2020,UT,40.15,-111.8624,59747,437,22761.71428321893,0.7314174770281353
50.0,09-16-2020,VT,44.0459,-72.7107,1702,58,24369.660362602543,3.407755581668625
51.0,09-16-2020,VA,37.7693,-78.17,136359,2884,21161.536867295355,2.1150052435116127
53.0,09-16-2020,WA,47.4009,-121.4905,82193,2007,22018.720420628368,2.441813779762267
54.0,09-16-2020,WV,38.4912,-80.9545,13202,293,27558.174636344007,2.2193607029238
55.0,09-16-2020,WI,44.2685,-89.6165,92712,1228,3.436906283523352e-06,1.3245318836828026
56.0,09-16-2020,WY,42.756,-107.3025,4566,50,15545.157829079117,1.0950503723171263
1.0,09-17-2020,AL,32.3182,-86.9023,141454,2401,34857.342727227304,1.6973715836950527
2.0,09-17-2020,AK,61.3707,-152.4044,6584,44,56847.22060843831,0.6682867557715675
4.0,09-17-2020,AZ,33.7298,-111.4312,211660,5409,18586.81962768988,2.5555135594821885
5.0,09-17-2020,AR,34.9697,-92.3731,73211,1166,28395.41600448538,1.592656841185068
6.0,09-17-2020,CA,36.1162,-119.6816,776637,14682,33103.77398912737,1.8822905278989244
8.0,09-17-2020,CO,39.0598,-105.3111,63145,2006,20036.567052214235,3.1768152664502334
9.0,09-17-2020,CT,41.5978,-72.7554,55386,4488,39499.56903890206,8.103130755064457
10.0,09-17-2020,DE,39.3185,-75.5071,19318,634,27436.62735529348,3.2819132415363907
12.0,09-17-2020,FL,27.7663,-81.6868,674456,13086,42346.83104649247,1.9402303486068773
13.0,09-17-2020,GA,33.0406,-83.6431,300903,6474,25240.503274664672,2.1515239130218045
15.0,09-17-2020,HI,21.0943,-157.4983,11105,107,18751.69506848077,0.9635299414678072
16.0,09-17-2020,ID,44.2405,-114.4788,36489,434,15856.446184106342,1.1893995450683768
17.0,09-17-2020,IL,40.3495,-88.9861,270294,8624,38850.24101902955,3.190599865331824
18.0,09-17-2020,IN,39.8494,-86.2583,108646,3459,18859.30924112837,3.183734329841872
19.0,09-17-2020,IA,42.0115,-93.2105,77204,1250,22232.08993778268,1.619087093932957
20.0,09-17-2020,KS,38.5266,-96.7265,51106,587,15934.636637176767,1.148593120181583
21.0,09-17-2020,KY,37.6681,-84.6701,59370,1093,23248.903847707745,1.840997136600977
22.0,09-17-2020,LA,31.1695,-91.8678,159304,5313,45693.3561693635,3.3351328278009342
23.0,09-17-2020,ME,44.6939,-69.3819,4962,138,26140.073143224432,2.781136638452237
24.0,09-17-2020,MD,39.0639,-76.8021,118519,3861,24717.517301610405,3.257705515571343
25.0,09-17-2020,MA,42.2302,-71.5301,126128,8395,46420.91559481367,7.341748065457313
26.0,09-17-2020,MI,43.3266,-84.5361,126722,6955,32560.1037443512,5.488391913006423
27.0,09-17-2020,MN,45.6945,-93.9002,86722,1994,22404.759743188923,2.299301215377874
28.0,09-17-2020,MS,32.7416,-89.6787,91935,2780,21283.611808414164,3.023875564257356
29.0,09-17-2020,MO,38.4561,-92.2884,112179,1811,19203.17435903117,1.6143841538968968
30.0,09-17-2020,MT,46.9219,-110.4544,9647,143,27629.591926480523,1.4823261117445838
31.0,09-17-2020,NE,41.1254,-98.2681,39921,442,21342.49858354597,1.1071866937200971
32.0,09-17-2020,NV,38.3135,-117.0554,74595,1506,21186.6866483386,2.018902071184396
33.0,09-17-2020,NH,43.4525,-71.5639,7781,438,28488.112547445744,5.629096517157178
34.0,09-17-2020,NJ,40.2989,-74.521,202762,16057,36768.16190601642,7.919136721870962
35.0,09-17-2020,NM,34.8405,-106.2485,27199,836,39936.49458301082,3.0736424133240194
36.0,09-17-2020,NY,42.1657,-74.9481,449922,32904,49460.97015348501,7.313267633056396
37.0,09-17-2020,NC,35.6301,-79.8064,189576,3180,25878.6542899542,1.677427522471199
38.0,09-17-2020,ND,47.5289,-99.784,17177,182,70942.39051415764,1.088321473419841
39.0,09-17-2020,OH,40.3888,-82.7649,141585,4241,23255.2805605222,2.9953738037221456
40.0,09-17-2020,OK,35.5653,-96.9289,73318,930,26278.610583701524,1.268447038926321
41.0,09-17-2020,OR,44.572,-122.0709,30060,521,14828.425764811793,1.733200266134398
42.0,09-17-2020,PA,40.5908,-77.2098,152587,7898,14600.840541262767,5.176063491647388
44.0,09-17-2020,RI,41.6809,-71.5118,23488,1105,62861.10211721973,4.704529972752043
45.0,09-17-2020,SC,33.8569,-80.945,135446,3158,21123.46888951299,2.331556487456256
46.0,09-17-2020,SD,44.2998,-99.4388,17686,193,19388.600579432303,1.0912586226393757
47.0,09-17-2020,TN,35.7478,-86.6923,177123,2164,37557.67534990324,1.2214326434082712
48.0,09-17-2020,TX,31.0545,-97.5635,725689,15121,18434.25967984901,2.083674962690629
49.0,09-17-2020,UT,40.15,-111.8624,60658,437,22931.61669616384,0.7204325892709947
50.0,09-17-2020,VT,44.0459,-72.7107,1705,58,24550.91355777105,3.401759530791789
51.0,09-17-2020,VA,37.7693,-78.17,137460,2920,21422.388023505075,2.1242543285319364
53.0,09-17-2020,WA,47.4009,-121.4905,82610,2013,22207.101268527345,2.436750998668442
54.0,09-17-2020,WV,38.4912,-80.9545,13434,297,27803.690210680263,2.210808396605628
55.0,09-17-2020,WI,44.2685,-89.6165,94746,1231,3.4858205348484846e-06,1.29926329343719
56.0,09-17-2020,WY,42.756,-107.3025,4652,49,15801.395745033771,1.0533104041272572
1.0,09-18-2020,AL,32.3182,-86.9023,142768,2428,35174.78944808323,1.7006612125966605
2.0,09-18-2020,AK,61.3707,-152.4044,6691,45,57179.39429563457,0.67254520998356
4.0,09-18-2020,AZ,33.7298,-111.4312,212942,5451,18716.471597947824,2.559851978473012
5.0,09-18-2020,AR,34.9697,-92.3731,74082,1173,28710.777770855893,1.5833805782781245
6.0,09-18-2020,CA,36.1162,-119.6816,780972,14825,33349.64474157782,1.8901507536401505
8.0,09-18-2020,CO,39.0598,-105.3111,63750,2009,20263.30083546112,3.151372549019608
9.0,09-18-2020,CT,41.5978,-72.7554,55527,4492,39888.73826987841,8.089758135681741
10.0,09-18-2020,DE,39.3185,-75.5071,19366,634,27587.58795765709,3.273778787565837
12.0,09-18-2020,FL,27.7663,-81.6868,677660,13225,42642.84919775301,1.951568633237907
13.0,09-18-2020,GA,33.0406,-83.6431,302854,6536,25448.284390666173,2.158135603293996
15.0,09-18-2020,HI,21.0943,-157.4983,11217,120,19022.12911901641,1.069804760631185
16.0,09-18-2020,ID,44.2405,-114.4788,36959,438,15809.273865248326,1.1850969993776888
17.0,09-18-2020,IL,40.3495,-88.9861,272517,8647,39339.68132914756,3.173013059735723
18.0,09-18-2020,IN,39.8494,-86.2583,109683,3471,19034.40752595838,3.164574273132573
19.0,09-18-2020,IA,42.0115,-93.2105,78839,1264,22441.0551905346,1.6032674184096702
20.0,09-18-2020,KS,38.5266,-96.7265,52067,597,16295.840407178905,1.1465995736262893
21.0,09-18-2020,KY,37.6681,-84.6701,60128,1101,23395.44545896712,1.831093666844066
22.0,09-18-2020,LA,31.1695,-91.8678,160283,5342,46183.71990671129,3.3328550126962933
23.0,09-18-2020,ME,44.6939,-69.3819,5002,138,27110.604577254184,2.7588964414234307
24.0,09-18-2020,MD,39.0639,-76.8021,119062,3869,24891.60855354568,3.249567452251768
25.0,09-18-2020,MA,42.2302,-71.5301,126582,8400,47368.46686900245,7.322526109557441
26.0,09-18-2020,MI,43.3266,-84.5361,127500,6954,32893.53196906694,5.454117647058824
27.0,09-18-2020,MN,45.6945,-93.9002,87807,2002,31769.448786729343,2.280000455544547
28.0,09-18-2020,MS,32.7416,-89.6787,92432,2792,21283.611808414164,3.0205989267786046
29.0,09-18-2020,MO,38.4561,-92.2884,114111,1839,19395.42101349295,1.6115887162499671
30.0,09-18-2020,MT,46.9219,-110.4544,9871,146,27934.238915845952,1.4790801337250532
31.0,09-18-2020,NE,41.1254,-98.2681,40387,442,21535.01226214945,1.094411568078837
32.0,09-18-2020,NV,38.3135,-117.0554,75096,1524,21317.134586689765,2.0294023649728348
33.0,09-18-2020,NH,43.4525,-71.5639,7861,438,28910.040442417543,5.571810202264343
34.0,09-18-2020,NJ,40.2989,-74.521,203302,16061,37061.98583907799,7.900069846828855
35.0,09-18-2020,NM,34.8405,-106.2485,27350,841,40306.911054740274,3.0749542961608776
36.0,09-18-2020,NY,42.1657,-74.9481,450753,32919,49922.207044766765,7.30311279126262
37.0,09-18-2020,NC,35.6301,-79.8064,190973,3207,26210.88847114497,1.6792949788713587
38.0,09-18-2020,ND,47.5289,-99.784,17553,184,72215.12160427893,1.0679048171793384
39.0,09-18-2020,OH,40.3888,-82.7649,142596,4266,23552.75427535054,2.9916687705124967
40.0,09-18-2020,OK,35.5653,-96.9289,74567,939,26642.01986822749,1.2592701865436453
41.0,09-18-2020,OR,44.572,-122.0709,30342,521,14923.21593309398,1.7170918199195837
42.0,09-18-2020,PA,40.5908,-77.2098,153400,7924,14696.841248652849,5.165580182529335
44.0,09-18-2020,RI,41.6809,-71.5118,23620,1107,63727.85103472754,4.6867061812023705
45.0,09-18-2020,SC,33.8569,-80.945,136318,3177,21586.0504195805,2.3305799674291
46.0,09-18-2020,SD,44.2998,-99.4388,18075,195,19635.1362502388,1.0788381742738589
47.0,09-18-2020,TN,35.7478,-86.6923,178624,2196,38120.891340592585,1.2290815469860636
48.0,09-18-2020,TX,31.0545,-97.5635,731088,15232,18777.842963281582,2.0834701157726565
49.0,09-18-2020,UT,40.15,-111.8624,61775,437,23198.588378263223,0.707405908539053
50.0,09-18-2020,VT,44.0459,-72.7107,1706,58,24695.787906517584,3.3997655334114887
51.0,09-18-2020,VA,37.7693,-78.17,138702,2949,21458.83571930424,2.126140935242462
53.0,09-18-2020,WA,47.4009,-121.4905,83239,2021,22386.00069626717,2.427948437631399
54.0,09-18-2020,WV,38.4912,-80.9545,13685,300,28074.315332391816,2.192181220314213
55.0,09-18-2020,WI,44.2685,-89.6165,97279,1238,3.5329588965714337e-06,1.272628213694631
56.0,09-18-2020,WY,42.756,-107.3025,4747,49,15949.125629147884,1.0322308826627344
1.0,09-19-2020,AL,32.3182,-86.9023,143578,2437,35405.72097524364,1.6973352463469331
2.0,09-19-2020,AK,61.3707,-152.4044,6776,45,57802.32248187056,0.6641086186540732
4.0,09-19-2020,AZ,33.7298,-111.4312,213551,5467,18865.398943247827,2.5600442048971908
5.0,09-19-2020,AR,34.9697,-92.3731,75160,1181,28710.777770855893,1.57131452900479
6.0,09-19-2020,CA,36.1162,-119.6816,785119,14904,33771.539505636014,1.8944373114861008
8.0,09-19-2020,CO,39.0598,-105.3111,64356,2013,20522.36810300038,3.1279134812604887
9.0,09-19-2020,CT,41.5978,-72.7554,55527,4492,39888.73826987841,8.089758135681741
10.0,09-19-2020,DE,39.3185,-75.5071,19449,635,27697.7789279538,3.264949354722608
12.0,09-19-2020,FL,27.7663,-81.6868,681233,13287,42847.33535940029,1.9504339924812804
13.0,09-19-2020,GA,33.0406,-83.6431,305021,6599,25763.21014995824,2.163457598001449
15.0,09-19-2020,HI,21.0943,-157.4983,11326,120,19757.435700402293,1.0595090941197245
16.0,09-19-2020,ID,44.2405,-114.4788,37247,441,15955.603181753322,1.1839879721856794
17.0,09-19-2020,IL,40.3495,-88.9861,275041,8672,39925.911200923685,3.152984464134438
18.0,09-19-2020,IN,39.8494,-86.2583,110759,3481,19200.430051369392,3.1428597224604773
19.0,09-19-2020,IA,42.0115,-93.2105,79804,1265,22623.11137312325,1.5851335772642976
20.0,09-19-2020,KS,38.5266,-96.7265,52428,597,16295.840407178905,1.1387045090409704
21.0,09-19-2020,KY,37.6681,-84.6701,61106,1108,23457.28973449937,1.8132425621051944
22.0,09-19-2020,LA,31.1695,-91.8678,160283,5342,46183.71990671129,3.3328550126962933
23.0,09-19-2020,ME,44.6939,-69.3819,5034,139,27613.72462081874,2.7612236789829163
24.0,09-19-2020,MD,39.0639,-76.8021,119744,3876,25122.136798507363,3.23690539818279
25.0,09-19-2020,MA,42.2302,-71.5301,127181,8410,48419.15919369205,7.308481612819525
26.0,09-19-2020,MI,43.3266,-84.5361,128087,6969,33228.362036224215,5.440833183695457
27.0,09-19-2020,MN,45.6945,-93.9002,88721,2015,32196.67524405848,2.271164662255836
28.0,09-19-2020,MS,32.7416,-89.6787,93087,2809,23617.298730675106,3.0176071846767
29.0,09-19-2020,MO,38.4561,-92.2884,115587,1854,19594.918262177576,1.6039866074904616
30.0,09-19-2020,MT,46.9219,-110.4544,10163,156,28148.034484242748,1.5349798287907117
31.0,09-19-2020,NE,41.1254,-98.2681,40797,442,21711.81053841796,1.0834129960536314
32.0,09-19-2020,NV,38.3135,-117.0554,75419,1528,21449.757739543064,2.0260146647396544
33.0,09-19-2020,NH,43.4525,-71.5639,7920,438,29255.26086057993,5.53030303030303
34.0,09-19-2020,NJ,40.2989,-74.521,203798,16064,37067.17600051338,7.882314841166253
35.0,09-19-2020,NM,34.8405,-106.2485,27512,847,40583.32844499957,3.0786565862169235
36.0,09-19-2020,NY,42.1657,-74.9481,451655,32915,50489.9385773124,7.287642116217024
37.0,09-19-2020,NC,35.6301,-79.8064,192247,3235,26420.650330413067,1.6827310699256686
38.0,09-19-2020,ND,47.5289,-99.784,17905,192,73073.05704785175,1.090475379110581
39.0,09-19-2020,OH,40.3888,-82.7649,143547,4273,23857.225962648965,2.976725393076832
40.0,09-19-2020,OK,35.5653,-96.9289,75804,943,27078.8186216174,1.243997678222785
41.0,09-19-2020,OR,44.572,-122.0709,30599,525,15029.62370579294,1.715742344521063
42.0,09-19-2020,PA,40.5908,-77.2098,154310,7945,14811.175044752812,5.148726589333161
44.0,09-19-2020,RI,41.6809,-71.5118,23620,1111,63727.85103472754,4.703640982218459
45.0,09-19-2020,SC,33.8569,-80.945,137240,3188,21816.41862414576,2.32293791897406
46.0,09-19-2020,SD,44.2998,-99.4388,18444,200,19806.61475212483,1.0843634786380394
47.0,09-19-2020,TN,35.7478,-86.6923,180748,2216,38468.59078418561,1.2257043928448952
48.0,09-19-2020,TX,31.0545,-97.5635,735822,15323,19186.09060369644,2.082432979715203
49.0,09-19-2020,UT,40.15,-111.8624,62852,440,23454.76765447333,0.7000572774136066
50.0,09-19-2020,VT,44.0459,-72.7107,1710,58,24808.129630490283,3.391812865497076
51.0,09-19-2020,VA,37.7693,-78.17,139655,2990,21869.390718947496,2.140990297518886
53.0,09-19-2020,WA,47.4009,-121.4905,83622,2026,22386.00069626717,2.422807395183086
54.0,09-19-2020,WV,38.4912,-80.9545,13889,311,28428.80634233688,2.239182086543308
55.0,09-19-2020,WI,44.2685,-89.6165,99562,1241,3.579966728691128e-06,1.2464594925774894
56.0,09-19-2020,WY,42.756,-107.3025,4781,49,15954.827484324218,1.0248901903367496
1.0,09-20-2020,AL,32.3182,-86.9023,144325,2437,35518.19888501046,1.6885501472371385
2.0,09-20-2020,AK,61.3707,-152.4044,6868,45,58359.36271862975,0.6552125800815376
4.0,09-20-2020,AZ,33.7298,-111.4312,214021,5477,19013.29588717352,2.559094668280216
5.0,09-20-2020,AR,34.9697,-92.3731,75723,1181,29292.29333647911,1.5596318159608045
6.0,09-20-2020,CA,36.1162,-119.6816,788354,14908,34225.2522719362,1.886536356290505
8.0,09-20-2020,CO,39.0598,-105.3111,64857,2014,20757.66279266839,3.105293183465162
9.0,09-20-2020,CT,41.5978,-72.7554,55527,4492,39888.73826987841,8.089758135681741
10.0,09-20-2020,DE,39.3185,-75.5071,19566,635,27873.38615927473,3.2454257385260146
12.0,09-20-2020,FL,27.7663,-81.6868,683754,13296,42959.79599712949,1.944559008064304
13.0,09-20-2020,GA,33.0406,-83.6431,306155,6602,25908.565571890653,2.1564240335777627
15.0,09-20-2020,HI,21.0943,-157.4983,11403,120,19765.13413641911,1.0523546435148643
